InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
500800,22632,HAND WARMER RED RETROSPOT,4,2023-11-10 13:05:00,2.1,,France
500801,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2023-08-20 18:01:00,4.95,CUST-10247,Germany
500801,22197,SMALL POPCORN HOLDER,1,2023-08-05 10:07:00,0.85,CUST-10348,United Kingdom
500801,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2023-10-24 12:27:00,4.95,CUST-10044,United Kingdom
500802,23084,RABBIT NIGHT LIGHT,1,2023-11-05 09:57:00,2.08,CUST-10005,United Kingdom
500802,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2023-09-23 15:11:00,12.75,CUST-10004,France
500802,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2023-05-16 09:00:00,4.95,CUST-10440,United Kingdom
500803,23084,RABBIT NIGHT LIGHT,1,2023-07-05 18:16:00,2.08,CUST-10321,United Kingdom
500803,71053,WHITE METAL LANTERN,2,2023-11-23 10:33:00,3.75,CUST-10040,Germany
500803,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-11-03 09:54:00,4.25,,United Kingdom
500804,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2023-08-27 19:39:00,2.55,CUST-10056,United Kingdom
500804,22632,HAND WARMER RED RETROSPOT,2,2023-12-03 11:22:00,2.1,CUST-10006,Germany
500804,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-07-18 16:58:00,4.25,CUST-10364,United Kingdom
500805,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2023-03-05 08:24:00,12.75,CUST-10585,United Kingdom
500805,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2023-04-21 12:26:00,4.95,CUST-10469,United Kingdom
500805,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-09-15 08:45:00,8.5,CUST-10053,Netherlands
500806,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2023-12-26 11:03:00,3.25,CUST-10330,United Kingdom
500806,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2023-08-05 18:32:00,2.95,CUST-10057,United Kingdom
500806,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-08-07 13:05:00,4.95,CUST-10085,United Kingdom
500807,84406B,CREAM CUPID HEARTS COAT HANGER,2,2023-06-24 19:49:00,4.25,CUST-10185,Germany
500807,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-09-18 19:03:00,1.69,CUST-10044,United Kingdom
500807,22197,SMALL POPCORN HOLDER,2,2023-11-13 11:03:00,0.85,CUST-10366,United Kingdom
500808,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2023-09-12 08:20:00,2.95,CUST-10026,United Kingdom
500808,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2023-07-21 11:44:00,2.55,CUST-10021,United Kingdom
500808,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2023-12-01 10:54:00,2.55,CUST-10195,Netherlands
500809,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2023-05-27 09:13:00,2.95,CUST-10158,United Kingdom
500809,71053,WHITE METAL LANTERN,2,2023-12-16 15:37:00,3.75,CUST-10040,United Kingdom
500809,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-10-21 13:13:00,4.95,CUST-10015,United Kingdom
500810,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2023-11-01 13:39:00,3.25,CUST-10049,United Kingdom
500810,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-09-21 17:30:00,4.25,CUST-10300,United Kingdom
500810,71053,WHITE METAL LANTERN,12,2023-08-23 15:27:00,3.75,CUST-10205,United Kingdom
500811,22960,JAM MAKING SET WITH JARS,2,2023-11-22 18:01:00,4.95,CUST-10010,United Kingdom
500811,22752,SET 7 BABUSHKA NESTING BOXES,2,2023-10-27 18:24:00,8.5,CUST-10007,United Kingdom
500811,23084,RABBIT NIGHT LIGHT,2,2023-03-15 14:09:00,2.08,CUST-10157,United Kingdom
500812,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2023-11-03 10:46:00,12.75,CUST-10201,France
500812,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-08-14 16:37:00,4.95,CUST-10049,United Kingdom
500812,22197,SMALL POPCORN HOLDER,4,2023-07-18 12:07:00,0.85,CUST-10086,United Kingdom
500813,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2023-08-12 15:42:00,12.75,CUST-10038,United Kingdom
500813,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2023-05-03 18:48:00,3.25,CUST-10160,United Kingdom
500813,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-09-14 13:55:00,4.95,CUST-10053,United Kingdom
500814,22960,JAM MAKING SET WITH JARS,4,2023-12-06 10:51:00,4.95,CUST-10053,United Kingdom
500814,84029E,RED WOOLLY HOTTIE WHITE HEART,24,2023-01-16 15:34:00,4.95,CUST-10542,Netherlands
500814,22632,HAND WARMER RED RETROSPOT,6,2023-09-07 17:47:00,2.1,CUST-10141,United Kingdom
500815,22197,SMALL POPCORN HOLDER,1,2023-03-03 09:56:00,0.85,CUST-10182,United Kingdom
500815,23084,RABBIT NIGHT LIGHT,6,2023-01-18 18:38:00,2.08,,United Kingdom
500815,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2023-05-13 14:19:00,1.69,CUST-10513,United Kingdom
500816,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-10-28 14:06:00,2.95,CUST-10020,United Kingdom
500816,22197,SMALL POPCORN HOLDER,12,2023-02-11 08:58:00,0.85,CUST-10567,France
500816,84406B,CREAM CUPID HEARTS COAT HANGER,6,2023-08-01 08:14:00,4.25,CUST-10179,United Kingdom
500817,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-07-26 17:43:00,3.25,CUST-10050,United Kingdom
500817,22752,SET 7 BABUSHKA NESTING BOXES,6,2023-10-28 10:01:00,8.5,CUST-10007,United Kingdom
500817,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2023-09-30 19:31:00,4.95,CUST-10018,United Kingdom
500818,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12,2023-08-08 13:55:00,2.55,CUST-10010,United Kingdom
500818,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-07-06 15:52:00,4.25,,United Kingdom
500818,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2023-11-12 15:40:00,4.95,CUST-10051,United Kingdom
500819,23084,RABBIT NIGHT LIGHT,4,2023-07-05 16:10:00,2.08,CUST-10299,United Kingdom
500819,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2023-03-08 15:12:00,12.75,CUST-10128,United Kingdom
500819,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2023-07-13 12:57:00,2.95,CUST-10244,United Kingdom
500820,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2023-08-02 11:52:00,4.95,CUST-10020,France
500820,23084,RABBIT NIGHT LIGHT,6,2023-10-13 18:23:00,2.08,CUST-10036,United Kingdom
500820,23084,RABBIT NIGHT LIGHT,2,2023-08-12 10:20:00,2.08,CUST-10281,Germany
500821,84406B,CREAM CUPID HEARTS COAT HANGER,2,2023-10-19 19:02:00,4.25,CUST-10046,United Kingdom
500821,22960,JAM MAKING SET WITH JARS,4,2023-05-27 16:51:00,4.95,CUST-10065,United Kingdom
500821,84406B,CREAM CUPID HEARTS COAT HANGER,4,2023-08-13 18:54:00,4.25,CUST-10108,United Kingdom
500822,22633,HAND WARMER UNION JACK,1,2023-08-12 14:32:00,2.1,CUST-10300,United Kingdom
500822,71053,WHITE METAL LANTERN,1,2023-09-26 08:45:00,3.75,CUST-10387,United Kingdom
500822,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2023-10-21 16:36:00,3.25,CUST-10177,Netherlands
500823,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2023-12-03 18:19:00,4.95,CUST-10001,United Kingdom
500823,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2023-07-25 10:00:00,1.69,CUST-10054,United Kingdom
500823,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-06-04 13:33:00,1.69,CUST-10095,United Kingdom
500824,22197,SMALL POPCORN HOLDER,1,2023-12-06 18:48:00,0.85,CUST-10045,United Kingdom
500824,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2023-01-16 19:15:00,4.95,CUST-10403,United Kingdom
500824,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2023-04-04 17:19:00,2.55,CUST-10493,United Kingdom
500825,22632,HAND WARMER RED RETROSPOT,4,2023-07-23 10:10:00,2.1,CUST-10382,United Kingdom
500825,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2023-09-06 19:41:00,1.69,CUST-10141,United Kingdom
500825,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2023-10-22 16:36:00,4.95,CUST-10011,United Kingdom
500826,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-10-23 09:50:00,4.95,CUST-10063,United Kingdom
500826,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-11-05 08:45:00,4.95,CUST-10361,Spain
500826,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-12-27 16:50:00,1.69,CUST-10347,United Kingdom
500827,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-04-19 17:36:00,2.95,CUST-10131,United Kingdom
500827,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-10-17 08:10:00,4.25,CUST-10286,United Kingdom
500827,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-04-02 11:53:00,1.69,CUST-10170,Germany
500828,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2023-01-02 14:55:00,2.55,CUST-10507,United Kingdom
500828,22633,HAND WARMER UNION JACK,2,2023-08-20 11:09:00,2.1,CUST-10129,United Kingdom
500828,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-11-27 17:44:00,8.5,CUST-10323,United Kingdom
500829,23084,RABBIT NIGHT LIGHT,12,2023-11-24 16:01:00,2.08,CUST-10015,United Kingdom
500829,22960,JAM MAKING SET WITH JARS,1,2023-08-31 14:14:00,4.95,CUST-10256,France
500829,22960,JAM MAKING SET WITH JARS,1,2023-11-12 09:35:00,4.95,CUST-10088,United Kingdom
C500830,84029E,RED WOOLLY HOTTIE WHITE HEART,-2,2023-04-07 18:55:00,4.95,CUST-10185,United Kingdom
500830,23084,RABBIT NIGHT LIGHT,12,2023-08-19 15:42:00,2.08,CUST-10268,United Kingdom
500830,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2023-03-08 11:26:00,1.69,CUST-10152,United Kingdom
500831,84406B,CREAM CUPID HEARTS COAT HANGER,12,2023-09-13 17:18:00,4.25,CUST-10051,United Kingdom
500831,22960,JAM MAKING SET WITH JARS,2,2023-10-24 08:12:00,4.95,CUST-10003,United Kingdom
500831,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2023-04-11 11:55:00,2.55,CUST-10209,United Kingdom
500832,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-07-24 08:44:00,2.95,CUST-10219,United Kingdom
500832,22633,HAND WARMER UNION JACK,2,2023-07-24 14:26:00,2.1,CUST-10024,Germany
500832,23084,RABBIT NIGHT LIGHT,4,2023-12-03 09:42:00,2.08,,Germany
500833,71053,WHITE METAL LANTERN,6,2023-11-18 09:21:00,3.75,CUST-10096,United Kingdom
500833,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2023-12-24 14:49:00,1.69,CUST-10057,United Kingdom
500833,22197,SMALL POPCORN HOLDER,1,2023-09-25 14:34:00,0.85,CUST-10039,United Kingdom
500834,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2023-09-05 19:08:00,12.75,CUST-10086,United Kingdom
500834,84406B,CREAM CUPID HEARTS COAT HANGER,6,2023-03-14 15:41:00,4.25,CUST-10539,United Kingdom
500834,71053,WHITE METAL LANTERN,4,2023-12-20 16:51:00,3.75,CUST-10321,United Kingdom
500835,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2023-11-17 16:27:00,12.75,CUST-10018,Netherlands
500835,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2023-11-01 11:57:00,1.69,CUST-10209,United Kingdom
500835,22197,SMALL POPCORN HOLDER,2,2023-03-27 08:16:00,0.85,CUST-10188,United Kingdom
500836,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2023-06-04 18:36:00,1.69,CUST-10117,United Kingdom
500836,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2023-10-29 11:35:00,1.69,CUST-10024,United Kingdom
500836,22197,SMALL POPCORN HOLDER,2,2023-02-24 14:00:00,0.85,CUST-10456,Netherlands
500837,84029E,RED WOOLLY HOTTIE WHITE HEART,12,2023-12-09 13:06:00,4.95,CUST-10368,United Kingdom
500837,84406B,CREAM CUPID HEARTS COAT HANGER,4,2023-10-21 11:29:00,4.25,,United Kingdom
500837,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2023-08-19 17:54:00,2.55,CUST-10088,United Kingdom
500838,23084,RABBIT NIGHT LIGHT,1,2023-09-10 19:12:00,2.08,CUST-10215,United Kingdom
C500838,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-2,2023-08-19 16:05:00,3.25,CUST-10224,Germany
500838,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-12-25 16:00:00,2.95,CUST-10322,United Kingdom
500839,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2023-07-28 13:55:00,1.69,CUST-10035,United Kingdom
500839,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2023-04-07 18:11:00,12.75,CUST-10548,United Kingdom
500839,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2023-03-13 08:48:00,1.69,CUST-10570,France
500840,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2023-09-03 12:40:00,2.55,CUST-10017,United Kingdom
500840,23084,RABBIT NIGHT LIGHT,1,2023-05-13 16:47:00,2.08,CUST-10556,United Kingdom
500840,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2023-05-03 12:33:00,3.25,,United Kingdom
500841,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2023-08-24 08:17:00,2.95,CUST-10047,United Kingdom
500841,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2023-09-19 11:55:00,4.95,CUST-10125,United Kingdom
500841,22752,SET 7 BABUSHKA NESTING BOXES,12,2023-08-03 17:19:00,8.5,CUST-10028,Netherlands
500842,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2023-04-14 18:50:00,4.95,CUST-10472,United Kingdom
500842,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2023-09-30 09:49:00,1.69,CUST-10033,Spain
500842,23084,RABBIT NIGHT LIGHT,4,2023-01-02 08:03:00,2.08,CUST-10401,United Kingdom
500843,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2023-03-12 16:39:00,2.95,CUST-10573,Spain
500843,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2023-11-26 11:28:00,2.55,CUST-10093,United Kingdom
500843,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2023-08-18 14:03:00,4.95,CUST-10365,United Kingdom
500844,22632,HAND WARMER RED RETROSPOT,4,2023-11-08 19:40:00,2.1,CUST-10044,Germany
C500844,23084,RABBIT NIGHT LIGHT,-2,2023-07-23 16:55:00,2.08,CUST-10020,United Kingdom
500844,23084,RABBIT NIGHT LIGHT,6,2023-10-08 08:13:00,2.08,CUST-10006,United Kingdom
500845,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,2023-09-26 14:40:00,12.75,CUST-10369,United Kingdom
500845,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2023-08-31 12:54:00,2.55,CUST-10018,United Kingdom
500845,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2023-11-22 12:05:00,4.95,CUST-10229,France
500846,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-02-02 11:31:00,8.5,CUST-10460,United Kingdom
500846,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-12-20 18:48:00,4.25,CUST-10263,United Kingdom
500846,22632,HAND WARMER RED RETROSPOT,2,2023-07-05 14:45:00,2.1,CUST-10212,United Kingdom
500847,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2023-08-09 11:43:00,12.75,CUST-10347,United Kingdom
500847,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,24,2023-04-13 11:20:00,4.95,CUST-10422,Netherlands
500847,22752,SET 7 BABUSHKA NESTING BOXES,2,2023-02-24 15:54:00,8.5,CUST-10524,United Kingdom
500848,22632,HAND WARMER RED RETROSPOT,6,2023-03-11 19:27:00,2.1,CUST-10499,France
500848,22960,JAM MAKING SET WITH JARS,1,2023-08-09 16:28:00,4.95,CUST-10365,United Kingdom
500848,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-12-15 13:33:00,1.69,CUST-10073,Germany
500849,22632,HAND WARMER RED RETROSPOT,4,2023-08-27 17:22:00,2.1,CUST-10036,United Kingdom
500849,84029E,RED WOOLLY HOTTIE WHITE HEART,12,2023-03-12 15:12:00,4.95,CUST-10525,United Kingdom
500849,22633,HAND WARMER UNION JACK,4,2023-08-05 13:39:00,2.1,CUST-10059,United Kingdom
500850,84029E,RED WOOLLY HOTTIE WHITE HEART,6,2023-03-05 18:05:00,4.95,CUST-10574,United Kingdom
500850,23084,RABBIT NIGHT LIGHT,1,2023-02-04 11:56:00,2.08,CUST-10524,United Kingdom
500850,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,2023-08-29 17:10:00,2.95,CUST-10007,United Kingdom
500851,23084,RABBIT NIGHT LIGHT,1,2023-01-22 18:40:00,2.08,CUST-10444,Germany
500851,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-09-29 18:44:00,3.25,CUST-10102,United Kingdom
500851,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2023-11-21 13:51:00,2.55,CUST-10024,United Kingdom
500852,22086,PAPER CHAIN KIT 50'S CHRISTMAS,24,2023-04-27 15:08:00,2.55,CUST-10485,United Kingdom
500852,22197,SMALL POPCORN HOLDER,1,2023-03-14 16:41:00,0.85,CUST-10413,United Kingdom
500852,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2023-08-18 09:23:00,4.95,CUST-10318,United Kingdom
500853,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2023-05-08 09:19:00,4.95,CUST-10061,United Kingdom
500853,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2023-08-16 19:40:00,12.75,CUST-10042,United Kingdom
500853,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-07-23 12:52:00,4.95,CUST-10040,United Kingdom
500854,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2023-12-24 14:18:00,1.69,CUST-10226,United Kingdom
500854,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-08-31 13:34:00,2.95,CUST-10278,Germany
500854,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-11-23 13:57:00,4.25,CUST-10191,United Kingdom
500855,23084,RABBIT NIGHT LIGHT,1,2023-12-26 18:26:00,2.08,CUST-10196,United Kingdom
500855,22633,HAND WARMER UNION JACK,1,2023-11-04 08:23:00,2.1,CUST-10078,United Kingdom
500855,22633,HAND WARMER UNION JACK,6,2023-09-23 11:49:00,2.1,CUST-10022,United Kingdom
500856,22960,JAM MAKING SET WITH JARS,1,2023-12-23 19:15:00,4.95,CUST-10043,United Kingdom
500856,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-12-20 18:56:00,4.25,CUST-10030,United Kingdom
500856,22633,HAND WARMER UNION JACK,4,2023-03-13 15:20:00,2.1,CUST-10594,United Kingdom
500857,71053,WHITE METAL LANTERN,1,2023-10-03 10:26:00,3.75,CUST-10042,United Kingdom
500857,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2023-07-20 14:56:00,1.69,CUST-10050,United Kingdom
500857,23084,RABBIT NIGHT LIGHT,24,2023-05-22 18:40:00,2.08,CUST-10122,United Kingdom
500858,22633,HAND WARMER UNION JACK,4,2023-10-27 19:52:00,2.1,CUST-10283,United Kingdom
500858,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2023-08-16 10:23:00,3.25,CUST-10299,United Kingdom
C500858,71053,WHITE METAL LANTERN,-6,2023-05-18 11:38:00,3.75,CUST-10061,United Kingdom
500859,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-03-23 09:48:00,1.69,CUST-10146,United Kingdom
500859,22633,HAND WARMER UNION JACK,1,2023-04-25 16:34:00,2.1,CUST-10139,United Kingdom
500859,22633,HAND WARMER UNION JACK,4,2023-07-01 10:04:00,2.1,CUST-10120,Netherlands
500860,84406B,CREAM CUPID HEARTS COAT HANGER,2,2023-11-14 15:21:00,4.25,CUST-10118,United Kingdom
500860,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2023-10-24 09:18:00,12.75,CUST-10134,France
500860,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-12-22 10:46:00,2.95,CUST-10221,United Kingdom
500861,84406B,CREAM CUPID HEARTS COAT HANGER,2,2023-09-23 15:53:00,4.25,CUST-10174,United Kingdom
500861,22197,SMALL POPCORN HOLDER,1,2023-08-17 11:31:00,0.85,CUST-10233,United Kingdom
500861,71053,WHITE METAL LANTERN,6,2023-09-08 17:58:00,3.75,CUST-10241,United Kingdom
500862,22960,JAM MAKING SET WITH JARS,24,2023-08-29 11:34:00,4.95,CUST-10053,United Kingdom
500862,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12,2023-12-05 16:06:00,2.55,CUST-10294,United Kingdom
500862,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-04-05 16:17:00,8.5,CUST-10426,United Kingdom
500863,22960,JAM MAKING SET WITH JARS,6,2023-09-10 08:35:00,4.95,CUST-10059,United Kingdom
500863,22632,HAND WARMER RED RETROSPOT,1,2023-10-29 12:32:00,2.1,CUST-10043,United Kingdom
500863,71053,WHITE METAL LANTERN,1,2023-07-22 15:52:00,3.75,CUST-10025,United Kingdom
500864,22633,HAND WARMER UNION JACK,1,2023-09-02 17:24:00,2.1,CUST-10065,United Kingdom
500864,22960,JAM MAKING SET WITH JARS,12,2023-04-07 15:29:00,4.95,CUST-10475,United Kingdom
500864,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2023-08-07 09:34:00,2.55,CUST-10185,United Kingdom
500865,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2023-04-11 11:02:00,12.75,CUST-10396,United Kingdom
500865,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12,2023-08-27 11:28:00,2.55,CUST-10370,France
500865,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2023-12-29 18:23:00,2.95,CUST-10036,United Kingdom
500866,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-11-01 13:44:00,3.25,CUST-10035,United Kingdom
500866,23084,RABBIT NIGHT LIGHT,6,2023-11-07 16:22:00,2.08,CUST-10019,Germany
500866,22197,SMALL POPCORN HOLDER,6,2023-08-24 18:38:00,0.85,CUST-10090,United Kingdom
500867,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-12-24 08:04:00,8.5,CUST-10012,Germany
500867,22752,SET 7 BABUSHKA NESTING BOXES,6,2023-06-24 15:26:00,8.5,CUST-10125,United Kingdom
500867,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2023-05-22 08:38:00,2.55,CUST-10148,United Kingdom
500868,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2023-03-26 18:57:00,1.69,CUST-10581,France
500868,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2023-04-08 10:13:00,4.95,CUST-10466,United Kingdom
500868,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2023-03-22 13:46:00,2.95,CUST-10124,United Kingdom
500869,22752,SET 7 BABUSHKA NESTING BOXES,4,2023-11-02 19:17:00,8.5,CUST-10385,United Kingdom
500869,22197,SMALL POPCORN HOLDER,1,2023-12-08 12:36:00,0.85,CUST-10089,United Kingdom
500869,22633,HAND WARMER UNION JACK,4,2023-11-18 08:03:00,2.1,CUST-10023,United Kingdom
500870,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-09-14 17:52:00,3.25,CUST-10030,Germany
500870,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-07-27 09:10:00,8.5,CUST-10016,United Kingdom
500870,84029E,RED WOOLLY HOTTIE WHITE HEART,12,2023-09-29 19:57:00,4.95,CUST-10246,United Kingdom
500871,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-12-09 08:42:00,1.69,CUST-10027,Germany
500871,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2023-09-04 13:39:00,12.75,CUST-10250,Germany
500871,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-09-21 11:36:00,3.25,CUST-10384,United Kingdom
500872,22752,SET 7 BABUSHKA NESTING BOXES,4,2023-02-01 15:02:00,8.5,CUST-10437,United Kingdom
500872,71053,WHITE METAL LANTERN,1,2023-03-23 13:13:00,3.75,CUST-10466,United Kingdom
500872,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-09-01 15:15:00,2.95,CUST-10119,Germany
500873,22632,HAND WARMER RED RETROSPOT,1,2023-11-30 12:46:00,2.1,CUST-10110,United Kingdom
500873,22960,JAM MAKING SET WITH JARS,24,2023-01-04 09:02:00,4.95,CUST-10567,Spain
500873,22720,SET OF 3 CAKE TINS PANTRY DESIGN,12,2023-04-11 17:03:00,12.75,CUST-10479,United Kingdom
500874,84029E,RED WOOLLY HOTTIE WHITE HEART,6,2023-06-12 16:57:00,4.95,CUST-10080,United Kingdom
500874,22633,HAND WARMER UNION JACK,4,2023-10-30 15:42:00,2.1,CUST-10059,United Kingdom
500874,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2023-08-03 17:25:00,12.75,CUST-10330,United Kingdom
500875,22720,SET OF 3 CAKE TINS PANTRY DESIGN,12,2023-07-21 15:05:00,12.75,CUST-10094,United Kingdom
500875,22197,SMALL POPCORN HOLDER,1,2023-12-18 12:10:00,0.85,CUST-10160,United Kingdom
500875,84406B,CREAM CUPID HEARTS COAT HANGER,12,2023-11-20 15:01:00,4.25,CUST-10288,United Kingdom
500876,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2023-08-31 17:49:00,2.95,CUST-10021,Germany
500876,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2023-08-23 19:19:00,2.95,CUST-10173,United Kingdom
500876,22633,HAND WARMER UNION JACK,1,2023-08-28 19:29:00,2.1,CUST-10023,United Kingdom
500877,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2023-08-08 19:15:00,1.69,CUST-10040,United Kingdom
500877,23084,RABBIT NIGHT LIGHT,1,2023-08-22 09:39:00,2.08,CUST-10350,Germany
500877,22632,HAND WARMER RED RETROSPOT,6,2023-08-08 19:44:00,2.1,CUST-10381,Germany
C500878,84879,ASSORTED COLOUR BIRD ORNAMENT,-4,2023-09-29 14:02:00,1.69,CUST-10046,United Kingdom
500878,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2023-03-26 14:36:00,2.55,CUST-10195,United Kingdom
500878,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-04-09 11:32:00,8.5,CUST-10408,United Kingdom
500879,23084,RABBIT NIGHT LIGHT,2,2023-11-06 15:13:00,2.08,CUST-10068,United Kingdom
